X,Y,Name,description,gx_media_links
106.6392606,10.768403,Đường Hòa Bình,"<img src=""https://doc-0s-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/sl7er5bsfg3oip4nre57ibge7k/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALrF1zbKfo37KXFqvLSJ0mh1EviQLwCfxHSx5gh15GVARdOfDDs6AIYTtx3D3QMeqAG-LdJFvrCz2DXSI0i5uwhUndsdFemNz8uu8ajxzRMKqmuZ0Fh6CP3zIs8p49ipYvbKKO0THGqC4nJIrUtIpSGj_8zqLIiK_KyoWVaQJdsDYuj1TieaD_DzsVfYbJ96lEPloIMkP0nIjvS9ZEe2f4zNCCoaMNFfE_OEoRX3NK4-lb60HKu1q576V4h8vlydjRopSfjpNVFfE-7qWcTZz6fhLDynDQ?fife"" height=""200"" width=""auto"" /><br><br>Từ Kênh Tân Hóa - VX Lạc Long Quân",https://doc-0s-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/sl7er5bsfg3oip4nre57ibge7k/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALrF1zbKfo37KXFqvLSJ0mh1EviQLwCfxHSx5gh15GVARdOfDDs6AIYTtx3D3QMeqAG-LdJFvrCz2DXSI0i5uwhUndsdFemNz8uu8ajxzRMKqmuZ0Fh6CP3zIs8p49ipYvbKKO0THGqC4nJIrUtIpSGj_8zqLIiK_KyoWVaQJdsDYuj1TieaD_DzsVfYbJ96lEPloIMkP0nIjvS9ZEe2f4zNCCoaMNFfE_OEoRX3NK4-lb60HKu1q576V4h8vlydjRopSfjpNVFfE-7qWcTZz6fhLDynDQ?fife
106.6439948,10.7540341,Đường Hồng Bàng,"<img src=""https://doc-0o-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/i502877va6vnof6e4eok5176q0/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALqDDCU7hkJUUuVhM9EIE5J7b70K7xju03hovBGWNF4D7TVR6XADvvdCPF-gyHHDgiNGWHeDxOiU0YLqlvKI1pJQBvc8JVjw-KP9JzH5ogpk-630we-huDV-zrYlWOVs9MNag6p-ox5J8OZWwkaGtYsFA087RmeXON6E-1-w7sOFl4I4vJlbzUmchv2YO__JQRnQuw2Gw7p2QgWWc_xhscktyR2_n3qzgf6TCCxqA6vpNODjIMjGwI4MqNHVdptE4_DAfG1wAJ3rahqfdSJjpYqs4uzAmQ?fife"" height=""200"" width=""auto"" /><br><br>Từ Lò Siêu - Minh Phụng",https://doc-0o-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/i502877va6vnof6e4eok5176q0/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALqDDCU7hkJUUuVhM9EIE5J7b70K7xju03hovBGWNF4D7TVR6XADvvdCPF-gyHHDgiNGWHeDxOiU0YLqlvKI1pJQBvc8JVjw-KP9JzH5ogpk-630we-huDV-zrYlWOVs9MNag6p-ox5J8OZWwkaGtYsFA087RmeXON6E-1-w7sOFl4I4vJlbzUmchv2YO__JQRnQuw2Gw7p2QgWWc_xhscktyR2_n3qzgf6TCCxqA6vpNODjIMjGwI4MqNHVdptE4_DAfG1wAJ3rahqfdSJjpYqs4uzAmQ?fife
106.652213,10.7623425,Đường Tôn Thất Hiệp,"<img src=""https://doc-04-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/jakta037hpn26hb3i05gbt63sc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALoa0KC8a2txoEFS3HhnzQhKY2BrP5eZdEt9ixf5F1whAkOlxi8IdaZuyELsTkMOKulVjfpAXYmdZPfFepIEtE0WZvoU-wPriTBy1DbtbbQ-iHacTh91XpZww-8wdXJWoLg2PwMjPQFyNfYkTvZAjdg8wFAkhxcmaSUwUoqYA34r_-hI8jRN7_FzrRz4jOMneGZ89ubqNtE20AkFzoEK0EZswrBsQ79znX7nsuJCbsUP9fpati2H0LJ3Q_qpd9GlcDgoYjdU6pGsf4hoDBoPB5TQpz6irw?fife"" height=""200"" width=""auto"" /><br><br>Từ Tuệ Tĩnh- 3 Tháng 2",https://doc-04-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/jakta037hpn26hb3i05gbt63sc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALoa0KC8a2txoEFS3HhnzQhKY2BrP5eZdEt9ixf5F1whAkOlxi8IdaZuyELsTkMOKulVjfpAXYmdZPfFepIEtE0WZvoU-wPriTBy1DbtbbQ-iHacTh91XpZww-8wdXJWoLg2PwMjPQFyNfYkTvZAjdg8wFAkhxcmaSUwUoqYA34r_-hI8jRN7_FzrRz4jOMneGZ89ubqNtE20AkFzoEK0EZswrBsQ79znX7nsuJCbsUP9fpati2H0LJ3Q_qpd9GlcDgoYjdU6pGsf4hoDBoPB5TQpz6irw?fife
106.6529359,10.7600329,Đường 3 Tháng 2,"<img src=""https://doc-08-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/g7st8dtssabaik0c7732me1kcc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALpa3Jdw3VLe7MfVXM0oOwKwYqppOrDhUoHR4RlXIMANwhFGWoJhnlOEb8Srljau1hYEvRTnv4MvC4c0Ij_VkgdsLBACT3arGxLisI23Oo18G2sZU7kV4gtekJPLghwrW2W3kCeapdHnO0nPbRp27Iu5Ep4zKgxQpmvfn27Abh223IwEpXZSobpx6BgrsmTK0Vt0dUhVBDpzf4Zz4rrTR-hroGRjTpYkiazjvBioT-FnI5FwMHJsPvUMcuagxiT3pVgnNlpUK6P_jsx1hAZZUXVAKZJSuA?fife"" height=""200"" width=""auto"" /><br><br>Từ Hàn Hải Nguyên - Tôn Thất Hiệp",https://doc-08-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/g7st8dtssabaik0c7732me1kcc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALpa3Jdw3VLe7MfVXM0oOwKwYqppOrDhUoHR4RlXIMANwhFGWoJhnlOEb8Srljau1hYEvRTnv4MvC4c0Ij_VkgdsLBACT3arGxLisI23Oo18G2sZU7kV4gtekJPLghwrW2W3kCeapdHnO0nPbRp27Iu5Ep4zKgxQpmvfn27Abh223IwEpXZSobpx6BgrsmTK0Vt0dUhVBDpzf4Zz4rrTR-hroGRjTpYkiazjvBioT-FnI5FwMHJsPvUMcuagxiT3pVgnNlpUK6P_jsx1hAZZUXVAKZJSuA?fife
106.6521621,10.7626903,Đường Lãnh Binh Thăng,"<img src=""https://doc-10-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/gcvci7uag9lprqlhkkl9jvut9k/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALohTh_V5ihKxOCNqfawlmSeJsuDMZrpDWgGEvK9UCcY9PYnZ--67m2n8sXD4eaxiZyH6y2hfLWS5lEole80Efd9rlymmrAcQO8hqtU22hhyQHcnO656vcAgeyUOaogj3Wx0R1pYUx9xq2XmeRfcbBEtGXDwdnlHUYCxS7be169a2OGY5yE1VVaa6oKT3FcRGDbtDbi3jpAFOfqw-9VBUwAi78ALa202ArSubpuDAClhKCVT-IZaAEcqQl68QLmB4Pc7HsYweTpg3Qrzdb9S-i1Rh_UJvA?fife"" height=""200"" width=""auto"" /><br><br>Từ Tuệ Tĩnh - Lò Siêu",https://doc-10-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/gcvci7uag9lprqlhkkl9jvut9k/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALohTh_V5ihKxOCNqfawlmSeJsuDMZrpDWgGEvK9UCcY9PYnZ--67m2n8sXD4eaxiZyH6y2hfLWS5lEole80Efd9rlymmrAcQO8hqtU22hhyQHcnO656vcAgeyUOaogj3Wx0R1pYUx9xq2XmeRfcbBEtGXDwdnlHUYCxS7be169a2OGY5yE1VVaa6oKT3FcRGDbtDbi3jpAFOfqw-9VBUwAi78ALa202ArSubpuDAClhKCVT-IZaAEcqQl68QLmB4Pc7HsYweTpg3Qrzdb9S-i1Rh_UJvA?fife
106.65456,10.7629327,Đường Tuệ Tĩnh,"<img src=""https://doc-08-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/1gf563kcjik03av3uq8icd4osc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALprDhwPVNM2RybxK8uZT_NqfVXKLxM-B-e9CSp6K9GkeGp7kbiTY8l9gIy1qg76bV1wVZI30ECMg055wDp7kob6BAKnvN5OqN-xuJYAASFyLYR2mRbAdtrtLMlOPuuP9B-91i2nTaXpTK2UBzUSxCFYHE2IUJZeG9HXMhUHjHMbyfsow-ul7yuuY60jBKIt6fOx3lxJpn1h_aTBacm6L6TG2iLQRqyEu70tWTLdbDqOTEkPiXyJCq3o4sjlAXKec7AE8aRgHwUJwcomxCRXFNqvhAPaPw?fife"" height=""200"" width=""auto"" /><br><br>Từ Số nhà 01 - Số nhà 199",https://doc-08-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/1gf563kcjik03av3uq8icd4osc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALprDhwPVNM2RybxK8uZT_NqfVXKLxM-B-e9CSp6K9GkeGp7kbiTY8l9gIy1qg76bV1wVZI30ECMg055wDp7kob6BAKnvN5OqN-xuJYAASFyLYR2mRbAdtrtLMlOPuuP9B-91i2nTaXpTK2UBzUSxCFYHE2IUJZeG9HXMhUHjHMbyfsow-ul7yuuY60jBKIt6fOx3lxJpn1h_aTBacm6L6TG2iLQRqyEu70tWTLdbDqOTEkPiXyJCq3o4sjlAXKec7AE8aRgHwUJwcomxCRXFNqvhAPaPw?fife
106.6516753,10.7564577,Nguyễn Chí Thanh,"<img src=""https://doc-0s-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/r3n09ub9j3rbqqmni0ra7i33nc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALr3LSHl5cnPGfpFrVVYDyc3fkB0uCjJvpaMUaOW1FCPcWAUF3NAXsbY6d7Olzwomi6Ax6sru684djY1p3m9J6PNzcYfHUBIjyduiGZUSjqF6pFvjKc23HFbdo1kp6VSOEJMR-jp7X7wutaQP-5fXkQEN6gn6tz8m5wAesDPbQcE5SoldWMr-bxSl49erVARypNhMGEkIPVrvYkaKWIaQa6wPk2UOlpkznU0xAps_sTyQfgGmnUjtkKwgD9h70GDBVY1X7yzHu91gY-arMVv82DnJJ50fQ?fife"" height=""200"" width=""auto"" /><br><br>Từ Nguyễn Thị Nhỏ - Hà Tôn Quyền",https://doc-0s-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/r3n09ub9j3rbqqmni0ra7i33nc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALr3LSHl5cnPGfpFrVVYDyc3fkB0uCjJvpaMUaOW1FCPcWAUF3NAXsbY6d7Olzwomi6Ax6sru684djY1p3m9J6PNzcYfHUBIjyduiGZUSjqF6pFvjKc23HFbdo1kp6VSOEJMR-jp7X7wutaQP-5fXkQEN6gn6tz8m5wAesDPbQcE5SoldWMr-bxSl49erVARypNhMGEkIPVrvYkaKWIaQa6wPk2UOlpkznU0xAps_sTyQfgGmnUjtkKwgD9h70GDBVY1X7yzHu91gY-arMVv82DnJJ50fQ?fife
106.629889,10.8396074,Đường Nguyễn Văn Quá,"<img src=""https://doc-0k-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/44pcjal29lu2vkakv1vvcbmal4/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALqktp3ek8uspbspooh8YC2mj74KXLoAVrCGBJd5i9j-p51IhocWVe3rquhnyJkztKdfRTEAqkUQTc4NuvyXqSi0hST0-fsj_ZAgwptnpjLAvih65KlZ_pnfyPMr_yRKH6hkgd2KMnvmNOTlKQmUOMkiVd-kbF-mbD-qLXgL9tMsgp536kQANux99cAmeZV9cz1xeFAu38Ilf_gWpxs0ZKwwul4vUUhMRdbKHONMJ2K80U22RCrN8USgMwyJhUJO12AqOE1GKybrte51RMRJVpWb6SGb1A?fife"" height=""200"" width=""auto"" /><br><br>Từ Trường Chinh - Tô Ký",https://doc-0k-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/44pcjal29lu2vkakv1vvcbmal4/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALqktp3ek8uspbspooh8YC2mj74KXLoAVrCGBJd5i9j-p51IhocWVe3rquhnyJkztKdfRTEAqkUQTc4NuvyXqSi0hST0-fsj_ZAgwptnpjLAvih65KlZ_pnfyPMr_yRKH6hkgd2KMnvmNOTlKQmUOMkiVd-kbF-mbD-qLXgL9tMsgp536kQANux99cAmeZV9cz1xeFAu38Ilf_gWpxs0ZKwwul4vUUhMRdbKHONMJ2K80U22RCrN8USgMwyJhUJO12AqOE1GKybrte51RMRJVpWb6SGb1A?fife
106.648922,10.8618194,Đường Quốc lộ 1A,"<img src=""https://doc-0o-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/f484gikg2bscc9kgod0tqg7trc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALoEDX1mipq7pmp5mANxghkus0kHiUrS647gvU0QvXJ5_UZxlySDCrWe-obKLPFi-TYNjjXbmJHoniLoWc8GAeM3ZXLvFGgiQ5_AEwBVWaFEwuThmvyBbj_URVAqX_Zv8wlnQeqQe0iyI-c017HZQCXK3LZ1ojVbRKmYhADh5toMitJGjtC42QK4NRCSSTukQnDhxnHB4Z4yOYZ3tudzO0d9a8DmrASD-wx3fugoC4MfzsJguGdTEOoe1xUM45qlZC3PZfsbqENyK4AcCUjd7P1lmlaJ0Q?fife"" height=""200"" width=""auto"" /><br><br>Từ Nguyễn Văn Quá - Lê Thị Riêng",https://doc-0o-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/f484gikg2bscc9kgod0tqg7trc/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALoEDX1mipq7pmp5mANxghkus0kHiUrS647gvU0QvXJ5_UZxlySDCrWe-obKLPFi-TYNjjXbmJHoniLoWc8GAeM3ZXLvFGgiQ5_AEwBVWaFEwuThmvyBbj_URVAqX_Zv8wlnQeqQe0iyI-c017HZQCXK3LZ1ojVbRKmYhADh5toMitJGjtC42QK4NRCSSTukQnDhxnHB4Z4yOYZ3tudzO0d9a8DmrASD-wx3fugoC4MfzsJguGdTEOoe1xUM45qlZC3PZfsbqENyK4AcCUjd7P1lmlaJ0Q?fife
106.6115427,10.8315989,Đường Phan Văn Hớn,"<img src=""https://doc-0c-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/31jv6kentcpqlsrb9unltf7vs0/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALoEHw-XnxdGpfjCAtdLzO6fTrAWOpuRcGeVR_uGhh66ugYIMw63STtpHyWzqmfKINlV2LdwRyXk-4hKZgOggaUsVPxPGCPVYWdXCCNk2gyJokPWp5AQNW8b_8qtxtArVwXUvNk61xbK69YktKXDdRZetfjwNxAY1hU6W_IXBUH5Tq7xNUJTLLxZxWxCG4WjY3aI3RidAX-q2LwIUXhkWxtc83-y3zgNZUfTk5PF87PxaqZ2ykcxdI2Fq6Y64p7XjovHfNKJjDjcHnH6FT2QfjAZPDHIlw?fife"" height=""200"" width=""auto"" /><br><br>Từ Quốc lộ 1A - Tân Thới Nhất 08",https://doc-0c-8o-mymaps.googleusercontent.com/untrusted/hostedimage/6rjk2b29e109njn18ustq7m1so/31jv6kentcpqlsrb9unltf7vs0/1567857600000/KiOb-nV_MFqrZN6H-TMx_I2AJHOOJMr6/06909400017064092312/1AF2TALoEHw-XnxdGpfjCAtdLzO6fTrAWOpuRcGeVR_uGhh66ugYIMw63STtpHyWzqmfKINlV2LdwRyXk-4hKZgOggaUsVPxPGCPVYWdXCCNk2gyJokPWp5AQNW8b_8qtxtArVwXUvNk61xbK69YktKXDdRZetfjwNxAY1hU6W_IXBUH5Tq7xNUJTLLxZxWxCG4WjY3aI3RidAX-q2LwIUXhkWxtc83-y3zgNZUfTk5PF87PxaqZ2ykcxdI2Fq6Y64p7XjovHfNKJjDjcHnH6FT2QfjAZPDHIlw?fife
